Mcavernosa19407	Posttranslational modification, protein turnover, chaperones
Mcavernosa32199	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa12507	Signal transduction mechanisms
Mcavernosa04728	Transcription
Mcavernosa31949	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa03054	Posttranslational modification, protein turnover, chaperones
Mcavernosa04464	Inorganic ion transport and metabolism
Mcavernosa02806	Transcription
Mcavernosa13376	Signal transduction mechanisms
Mcavernosa10094	Carbohydrate transport and metabolism
Mcavernosa00007	Chromatin structure and dynamics
Mcavernosa08494	
Mcavernosa25618	RNA processing and modification
Mcavernosa33007	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa13742	
Mcavernosa23370	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa00178	Signal transduction mechanisms
Mcavernosa10714	Signal transduction mechanisms
Mcavernosa34817	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa26352	Signal transduction mechanisms
Mcavernosa19682	Posttranslational modification, protein turnover, chaperones
Mcavernosa22131	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa08949	Extracellular structures
Mcavernosa17301	Signal transduction mechanisms
Mcavernosa13166	Transcription
Mcavernosa18282	Amino acid transport and metabolism
Mcavernosa04006	Cell wall/membrane/envelope biogenesis
Mcavernosa32842	Cell wall/membrane/envelope biogenesis
Mcavernosa03551	Carbohydrate transport and metabolism
Mcavernosa19334	Inorganic ion transport and metabolism
Mcavernosa12307	Cytoskeleton
Mcavernosa31648	Translation, ribosomal structure and biogenesis
Mcavernosa29129	Transcription
Mcavernosa15617	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa04280	Cell wall/membrane/envelope biogenesis
Mcavernosa27741	
Mcavernosa14240	Carbohydrate transport and metabolism
Mcavernosa08228	Posttranslational modification, protein turnover, chaperones
Mcavernosa10914	Translation, ribosomal structure and biogenesis
Mcavernosa11677	Signal transduction mechanisms
Mcavernosa33703	Replication, recombination and repair
Mcavernosa04130	Posttranslational modification, protein turnover, chaperones
Mcavernosa24429	Posttranslational modification, protein turnover, chaperones
Mcavernosa17050	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa12785	Energy production and conversion
Mcavernosa03823	Amino acid transport and metabolism
Mcavernosa17103	Translation, ribosomal structure and biogenesis
Mcavernosa28667	RNA processing and modification
Mcavernosa28812	Chromatin structure and dynamics
Mcavernosa25006	Cell wall/membrane/envelope biogenesis
Mcavernosa28399	Energy production and conversion
Mcavernosa28107	Replication, recombination and repair
Mcavernosa30959	Posttranslational modification, protein turnover, chaperones
Mcavernosa32103	Energy production and conversion
Mcavernosa15729	Cytoskeleton
Mcavernosa33759	Energy production and conversion
Mcavernosa14908	Signal transduction mechanisms
Mcavernosa32880	Nucleotide transport and metabolism
Mcavernosa32995	Cell wall/membrane/envelope biogenesis
Mcavernosa11433	Signal transduction mechanisms
Mcavernosa22352	Signal transduction mechanisms
Mcavernosa17244	Posttranslational modification, protein turnover, chaperones
Mcavernosa25219	
Mcavernosa24331	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa03109	Defense mechanisms
Mcavernosa04093	Transcription
Mcavernosa02292	Cytoskeleton
Mcavernosa30246	Cytoskeleton
Mcavernosa10381	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa34341	Posttranslational modification, protein turnover, chaperones
Mcavernosa10250	Nucleotide transport and metabolism
Mcavernosa04453	Inorganic ion transport and metabolism
Mcavernosa13897	Replication, recombination and repair
Mcavernosa29704	Amino acid transport and metabolism
Mcavernosa32836	RNA processing and modification
Mcavernosa02419	Signal transduction mechanisms
Mcavernosa21153	RNA processing and modification
Mcavernosa22845	Energy production and conversion
Mcavernosa31084	Carbohydrate transport and metabolism
Mcavernosa21929	Posttranslational modification, protein turnover, chaperones
Mcavernosa00828	Amino acid transport and metabolism
Mcavernosa20968	Signal transduction mechanisms
Mcavernosa10513	Posttranslational modification, protein turnover, chaperones
Mcavernosa01022	Posttranslational modification, protein turnover, chaperones
Mcavernosa09861	Signal transduction mechanisms
Mcavernosa34187	Posttranslational modification, protein turnover, chaperones
Mcavernosa04062	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa20987	Posttranslational modification, protein turnover, chaperones
Mcavernosa19448	Chromatin structure and dynamics
Mcavernosa14772	Signal transduction mechanisms
Mcavernosa15277	Transcription
Mcavernosa10680	Transcription
Mcavernosa13761	Signal transduction mechanisms
Mcavernosa11064	Nucleotide transport and metabolism
Mcavernosa18574	Extracellular structures
Mcavernosa21529	Posttranslational modification, protein turnover, chaperones
Mcavernosa18072	Cell cycle control, cell division, chromosome partitioning
Mcavernosa14222	Carbohydrate transport and metabolism
Mcavernosa00031	Signal transduction mechanisms
Mcavernosa13859	Posttranslational modification, protein turnover, chaperones
Mcavernosa28548	Replication, recombination and repair
Mcavernosa07680	Signal transduction mechanisms
Mcavernosa26571	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa22808	Signal transduction mechanisms
Mcavernosa34768	Amino acid transport and metabolism
Mcavernosa03726	Amino acid transport and metabolism
Mcavernosa28178	Signal transduction mechanisms
Mcavernosa31556	Carbohydrate transport and metabolism
Mcavernosa13993	Cell wall/membrane/envelope biogenesis
Mcavernosa09191	Lipid transport and metabolism
Mcavernosa19368	Inorganic ion transport and metabolism
Mcavernosa07904	Signal transduction mechanisms
Mcavernosa08449	Cell cycle control, cell division, chromosome partitioning
Mcavernosa32052	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa31396	Posttranslational modification, protein turnover, chaperones
Mcavernosa10274	Inorganic ion transport and metabolism
Mcavernosa10593	Signal transduction mechanisms
Mcavernosa21413	Posttranslational modification, protein turnover, chaperones
Mcavernosa05690	Signal transduction mechanisms
Mcavernosa19735	RNA processing and modification
Mcavernosa19849	Posttranslational modification, protein turnover, chaperones
Mcavernosa02641	Signal transduction mechanisms
Mcavernosa02268	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa08782	Amino acid transport and metabolism
Mcavernosa30819	Transcription
Mcavernosa29628	Transcription
Mcavernosa03871	Lipid transport and metabolism
Mcavernosa05223	Cytoskeleton
Mcavernosa05819	Cytoskeleton
Mcavernosa08216	Signal transduction mechanisms
Mcavernosa13920	Transcription
Mcavernosa14734	Signal transduction mechanisms
Mcavernosa05659	Cell cycle control, cell division, chromosome partitioning
Mcavernosa26556	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa03265	Signal transduction mechanisms
Mcavernosa11139	
Mcavernosa32160	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa19329	Replication, recombination and repair
Mcavernosa29200	Lipid transport and metabolism
Mcavernosa33142	Carbohydrate transport and metabolism
Mcavernosa19477	Signal transduction mechanisms
Mcavernosa17403	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa05160	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa12598	Posttranslational modification, protein turnover, chaperones
Mcavernosa06022	Amino acid transport and metabolism
Mcavernosa23673	Posttranslational modification, protein turnover, chaperones
Mcavernosa22304	Cytoskeleton
Mcavernosa27862	Replication, recombination and repair
Mcavernosa00045	Posttranslational modification, protein turnover, chaperones
Mcavernosa16283	Inorganic ion transport and metabolism
Mcavernosa17769	Signal transduction mechanisms
Mcavernosa00849	Signal transduction mechanisms
Mcavernosa27377	Signal transduction mechanisms
Mcavernosa20294	Signal transduction mechanisms
Mcavernosa03120	Inorganic ion transport and metabolism
Mcavernosa08338	RNA processing and modification
Mcavernosa15557	Signal transduction mechanisms
Mcavernosa03049	Defense mechanisms
Mcavernosa03548	Carbohydrate transport and metabolism
Mcavernosa06787	Cytoskeleton
Mcavernosa13195	Posttranslational modification, protein turnover, chaperones
Mcavernosa27900	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa05905	Signal transduction mechanisms
Mcavernosa05199	Signal transduction mechanisms
Mcavernosa22662	Posttranslational modification, protein turnover, chaperones
Mcavernosa32167	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa11507	Amino acid transport and metabolism
Mcavernosa17774	Signal transduction mechanisms
Mcavernosa13062	Posttranslational modification, protein turnover, chaperones
Mcavernosa09121	Amino acid transport and metabolism
Mcavernosa01987	Transcription
Mcavernosa06178	RNA processing and modification
Mcavernosa21299	Inorganic ion transport and metabolism
Mcavernosa15205	Signal transduction mechanisms
Mcavernosa08954	Signal transduction mechanisms
Mcavernosa23771	Transcription
Mcavernosa11608	Replication, recombination and repair
Mcavernosa07574	Chromatin structure and dynamics
Mcavernosa03116	Transcription
Mcavernosa06561	Signal transduction mechanisms
Mcavernosa29080	Translation, ribosomal structure and biogenesis
Mcavernosa27013	Inorganic ion transport and metabolism
Mcavernosa32721	Translation, ribosomal structure and biogenesis
Mcavernosa14531	Signal transduction mechanisms
Mcavernosa04660	Lipid transport and metabolism
Mcavernosa15830	Transcription
Mcavernosa12150	Posttranslational modification, protein turnover, chaperones
Mcavernosa31457	Lipid transport and metabolism
Mcavernosa33340	Replication, recombination and repair
Mcavernosa21056	
Mcavernosa02570	Inorganic ion transport and metabolism
Mcavernosa01142	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa17424	Cell wall/membrane/envelope biogenesis
Mcavernosa11924	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa14799	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa06186	Signal transduction mechanisms
Mcavernosa25320	Extracellular structures
Mcavernosa12418	Posttranslational modification, protein turnover, chaperones
Mcavernosa14759	Replication, recombination and repair
Mcavernosa24968	Transcription
Mcavernosa32530	Lipid transport and metabolism
Mcavernosa02985	Signal transduction mechanisms
Mcavernosa25737	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa21449	Posttranslational modification, protein turnover, chaperones
Mcavernosa30715	Transcription
Mcavernosa27608	Signal transduction mechanisms
Mcavernosa16802	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa24403	RNA processing and modification
Mcavernosa20819	Lipid transport and metabolism
Mcavernosa26884	Nucleotide transport and metabolism
Mcavernosa30640	Lipid transport and metabolism
Mcavernosa14646	Posttranslational modification, protein turnover, chaperones
Mcavernosa33732	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa04492	Signal transduction mechanisms
Mcavernosa23865	Replication, recombination and repair
Mcavernosa12056	Lipid transport and metabolism
Mcavernosa20071	Signal transduction mechanisms
Mcavernosa06318	Cell cycle control, cell division, chromosome partitioning
Mcavernosa16845	Energy production and conversion
Mcavernosa18896	Translation, ribosomal structure and biogenesis
Mcavernosa07066	Amino acid transport and metabolism
Mcavernosa12231	Signal transduction mechanisms
Mcavernosa00358	Carbohydrate transport and metabolism
Mcavernosa10788	Cytoskeleton
Mcavernosa19696	Lipid transport and metabolism
Mcavernosa05631	Translation, ribosomal structure and biogenesis
Mcavernosa27860	Replication, recombination and repair
Mcavernosa11577	Posttranslational modification, protein turnover, chaperones
Mcavernosa32014	Lipid transport and metabolism
Mcavernosa06710	Signal transduction mechanisms
Mcavernosa08323	Posttranslational modification, protein turnover, chaperones
Mcavernosa03758	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa14838	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa27753	Signal transduction mechanisms
Mcavernosa33239	Cytoskeleton
Mcavernosa06441	Signal transduction mechanisms
Mcavernosa01530	Coenzyme transport and metabolism
Mcavernosa04248	Transcription
Mcavernosa21862	Posttranslational modification, protein turnover, chaperones
Mcavernosa19790	Posttranslational modification, protein turnover, chaperones
Mcavernosa22905	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa15100	Carbohydrate transport and metabolism
Mcavernosa12380	Replication, recombination and repair
Mcavernosa34590	
Mcavernosa18583	Posttranslational modification, protein turnover, chaperones
Mcavernosa05699	Lipid transport and metabolism
Mcavernosa28000	Signal transduction mechanisms
Mcavernosa10467	Cell wall/membrane/envelope biogenesis
Mcavernosa05262	Signal transduction mechanisms
Mcavernosa26750	Posttranslational modification, protein turnover, chaperones
Mcavernosa15870	Signal transduction mechanisms
Mcavernosa01288	Posttranslational modification, protein turnover, chaperones
Mcavernosa05865	Translation, ribosomal structure and biogenesis
Mcavernosa17127	Signal transduction mechanisms
Mcavernosa18965	Energy production and conversion
Mcavernosa08026	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa01593	RNA processing and modification
Mcavernosa06617	Transcription
Mcavernosa21439	Lipid transport and metabolism
Mcavernosa18321	Energy production and conversion
Mcavernosa09378	Lipid transport and metabolism
Mcavernosa21790	RNA processing and modification
Mcavernosa03961	Amino acid transport and metabolism
Mcavernosa12643	Signal transduction mechanisms
Mcavernosa05004	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa02878	RNA processing and modification
Mcavernosa25238	Cytoskeleton
Mcavernosa29915	Posttranslational modification, protein turnover, chaperones
Mcavernosa19605	Signal transduction mechanisms
Mcavernosa20282	Nucleotide transport and metabolism
Mcavernosa27146	
Mcavernosa04898	Extracellular structures
Mcavernosa15394	Transcription
Mcavernosa16951	Nucleotide transport and metabolism
Mcavernosa07502	Posttranslational modification, protein turnover, chaperones
Mcavernosa21477	Signal transduction mechanisms
Mcavernosa21661	Posttranslational modification, protein turnover, chaperones
Mcavernosa28061	Transcription
Mcavernosa19290	Transcription
Mcavernosa22524	Extracellular structures
Mcavernosa05537	Posttranslational modification, protein turnover, chaperones
Mcavernosa31437	Amino acid transport and metabolism
Mcavernosa32479	Signal transduction mechanisms
Mcavernosa17364	Lipid transport and metabolism
Mcavernosa03296	Translation, ribosomal structure and biogenesis
Mcavernosa15468	Chromatin structure and dynamics
Mcavernosa02215	Signal transduction mechanisms
Mcavernosa02040	Posttranslational modification, protein turnover, chaperones
Mcavernosa10566	Posttranslational modification, protein turnover, chaperones
Mcavernosa18220	Translation, ribosomal structure and biogenesis
Mcavernosa03476	Transcription
Mcavernosa15445	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa03740	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa09111	Transcription
Mcavernosa32216	
Mcavernosa15343	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa00278	Amino acid transport and metabolism
Mcavernosa05443	Signal transduction mechanisms
Mcavernosa01737	Lipid transport and metabolism
Mcavernosa00646	Posttranslational modification, protein turnover, chaperones
Mcavernosa17498	Transcription
Mcavernosa22823	
Mcavernosa07564	Inorganic ion transport and metabolism
Mcavernosa00509	Translation, ribosomal structure and biogenesis
Mcavernosa12816	Cytoskeleton
Mcavernosa19484	Chromatin structure and dynamics
Mcavernosa33465	Signal transduction mechanisms
Mcavernosa14699	Inorganic ion transport and metabolism
Mcavernosa20729	Cell wall/membrane/envelope biogenesis
Mcavernosa11057	Amino acid transport and metabolism
Mcavernosa18652	Cytoskeleton
Mcavernosa18874	
Mcavernosa32594	Transcription
Mcavernosa16813	Signal transduction mechanisms
Mcavernosa11368	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa08991	Energy production and conversion
Mcavernosa20552	Amino acid transport and metabolism
Mcavernosa29640	Signal transduction mechanisms
Mcavernosa18568	Carbohydrate transport and metabolism
Mcavernosa26591	Cytoskeleton
Mcavernosa21206	Inorganic ion transport and metabolism
Mcavernosa20101	Amino acid transport and metabolism
Mcavernosa08286	RNA processing and modification
Mcavernosa23977	Signal transduction mechanisms
Mcavernosa24570	Signal transduction mechanisms
Mcavernosa31500	Coenzyme transport and metabolism
Mcavernosa00561	Extracellular structures
Mcavernosa17355	Replication, recombination and repair
Mcavernosa09249	Signal transduction mechanisms
Mcavernosa03810	Inorganic ion transport and metabolism
Mcavernosa12379	Signal transduction mechanisms
Mcavernosa12779	Inorganic ion transport and metabolism
Mcavernosa07674	Replication, recombination and repair
Mcavernosa10097	Inorganic ion transport and metabolism
Mcavernosa00873	Posttranslational modification, protein turnover, chaperones
Mcavernosa30570	Energy production and conversion
Mcavernosa16070	Cell wall/membrane/envelope biogenesis
Mcavernosa13479	Transcription
Mcavernosa33548	Signal transduction mechanisms
Mcavernosa11688	Signal transduction mechanisms
Mcavernosa15892	Signal transduction mechanisms
Mcavernosa25342	Transcription
Mcavernosa23598	Signal transduction mechanisms
Mcavernosa17058	Posttranslational modification, protein turnover, chaperones
Mcavernosa13825	Signal transduction mechanisms
Mcavernosa12177	Signal transduction mechanisms
Mcavernosa04741	Transcription
Mcavernosa13771	Signal transduction mechanisms
Mcavernosa30358	Carbohydrate transport and metabolism
Mcavernosa06927	Posttranslational modification, protein turnover, chaperones
Mcavernosa34237	Posttranslational modification, protein turnover, chaperones
Mcavernosa00377	Inorganic ion transport and metabolism
Mcavernosa16021	Posttranslational modification, protein turnover, chaperones
Mcavernosa22599	Replication, recombination and repair
Mcavernosa04945	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa00926	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa15006	Posttranslational modification, protein turnover, chaperones
Mcavernosa11698	Cytoskeleton
Mcavernosa15134	Signal transduction mechanisms
Mcavernosa24941	Carbohydrate transport and metabolism
Mcavernosa16144	Lipid transport and metabolism
Mcavernosa13842	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa25613	RNA processing and modification
Mcavernosa00314	Inorganic ion transport and metabolism
Mcavernosa22155	Signal transduction mechanisms
Mcavernosa35077	Transcription
Mcavernosa17084	RNA processing and modification
Mcavernosa31607	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa26888	Carbohydrate transport and metabolism
Mcavernosa03980	Transcription
Mcavernosa07946	Extracellular structures
Mcavernosa01809	Extracellular structures
Mcavernosa22356	Signal transduction mechanisms
Mcavernosa14431	Signal transduction mechanisms
Mcavernosa15142	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa05403	RNA processing and modification
Mcavernosa28050	Signal transduction mechanisms
Mcavernosa26216	Cytoskeleton
Mcavernosa17342	RNA processing and modification
Mcavernosa27472	Inorganic ion transport and metabolism
Mcavernosa28742	Transcription
Mcavernosa22562	Energy production and conversion
Mcavernosa16990	Posttranslational modification, protein turnover, chaperones
Mcavernosa13021	Replication, recombination and repair
Mcavernosa01758	Amino acid transport and metabolism
Mcavernosa13456	Signal transduction mechanisms
Mcavernosa23401	Posttranslational modification, protein turnover, chaperones
Mcavernosa29847	
Mcavernosa10858	RNA processing and modification
Mcavernosa15201	Translation, ribosomal structure and biogenesis
Mcavernosa05952	Signal transduction mechanisms
Mcavernosa13115	Signal transduction mechanisms
Mcavernosa17235	Posttranslational modification, protein turnover, chaperones
Mcavernosa06430	
Mcavernosa21750	Posttranslational modification, protein turnover, chaperones
Mcavernosa06245	Signal transduction mechanisms
Mcavernosa25467	Signal transduction mechanisms
Mcavernosa11006	Signal transduction mechanisms
Mcavernosa33095	Posttranslational modification, protein turnover, chaperones
Mcavernosa03007	Posttranslational modification, protein turnover, chaperones
Mcavernosa04185	Replication, recombination and repair
Mcavernosa31891	Transcription
Mcavernosa27987	Extracellular structures
Mcavernosa14614	
Mcavernosa34093	Lipid transport and metabolism
Mcavernosa05469	Replication, recombination and repair
Mcavernosa14777	Energy production and conversion
Mcavernosa27911	Posttranslational modification, protein turnover, chaperones
Mcavernosa14153	Lipid transport and metabolism
Mcavernosa31914	Signal transduction mechanisms
Mcavernosa06535	Signal transduction mechanisms
Mcavernosa22693	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa22803	Cell cycle control, cell division, chromosome partitioning
Mcavernosa03353	
Mcavernosa10548	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa12980	Posttranslational modification, protein turnover, chaperones
Mcavernosa05844	Inorganic ion transport and metabolism
Mcavernosa13365	RNA processing and modification
Mcavernosa04996	Signal transduction mechanisms
Mcavernosa28778	Amino acid transport and metabolism
Mcavernosa24233	Coenzyme transport and metabolism
Mcavernosa18625	Transcription
Mcavernosa11197	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa13398	Cell cycle control, cell division, chromosome partitioning
Mcavernosa13816	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa17673	Replication, recombination and repair
Mcavernosa19181	Coenzyme transport and metabolism
Mcavernosa04090	
Mcavernosa13209	Chromatin structure and dynamics
Mcavernosa19887	Energy production and conversion
Mcavernosa30333	Signal transduction mechanisms
Mcavernosa03389	Posttranslational modification, protein turnover, chaperones
Mcavernosa34371	Posttranslational modification, protein turnover, chaperones
Mcavernosa26121	Defense mechanisms
Mcavernosa09664	Posttranslational modification, protein turnover, chaperones
Mcavernosa02690	Signal transduction mechanisms
Mcavernosa31089	Amino acid transport and metabolism
Mcavernosa32334	Replication, recombination and repair
Mcavernosa01579	Transcription
Mcavernosa15121	Transcription
Mcavernosa05127	Posttranslational modification, protein turnover, chaperones
Mcavernosa33241	Replication, recombination and repair
Mcavernosa03170	RNA processing and modification
Mcavernosa20740	Carbohydrate transport and metabolism
Mcavernosa28809	Amino acid transport and metabolism
Mcavernosa06721	Signal transduction mechanisms
Mcavernosa03809	
Mcavernosa14014	Replication, recombination and repair
Mcavernosa11546	Replication, recombination and repair
Mcavernosa21016	Signal transduction mechanisms
Mcavernosa34066	Posttranslational modification, protein turnover, chaperones
Mcavernosa10870	Carbohydrate transport and metabolism
Mcavernosa02810	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa03500	Amino acid transport and metabolism
Mcavernosa28100	RNA processing and modification
Mcavernosa16442	Transcription
Mcavernosa01391	RNA processing and modification
Mcavernosa09927	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa32554	Cytoskeleton
Mcavernosa32379	Carbohydrate transport and metabolism
Mcavernosa22253	Signal transduction mechanisms
Mcavernosa04371	Extracellular structures
Mcavernosa20329	Signal transduction mechanisms
Mcavernosa08689	RNA processing and modification
Mcavernosa12402	Transcription
Mcavernosa07570	Amino acid transport and metabolism
Mcavernosa21705	Replication, recombination and repair
Mcavernosa21763	RNA processing and modification
Mcavernosa01294	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa18745	Nucleotide transport and metabolism
Mcavernosa29807	Signal transduction mechanisms
Mcavernosa11161	Signal transduction mechanisms
Mcavernosa00391	Inorganic ion transport and metabolism
Mcavernosa33392	Signal transduction mechanisms
Mcavernosa17595	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa02867	RNA processing and modification
Mcavernosa26313	Signal transduction mechanisms
Mcavernosa19338	Signal transduction mechanisms
Mcavernosa24422	Posttranslational modification, protein turnover, chaperones
Mcavernosa01319	RNA processing and modification
Mcavernosa13862	Posttranslational modification, protein turnover, chaperones
Mcavernosa15942	Transcription
Mcavernosa02775	Lipid transport and metabolism
Mcavernosa14360	Lipid transport and metabolism
Mcavernosa03306	Signal transduction mechanisms
Mcavernosa08573	Energy production and conversion
Mcavernosa12424	Lipid transport and metabolism
Mcavernosa34300	Signal transduction mechanisms
Mcavernosa16046	Lipid transport and metabolism
Mcavernosa29077	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa19000	Signal transduction mechanisms
Mcavernosa22273	Transcription
Mcavernosa22911	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa31622	Transcription
Mcavernosa31421	Lipid transport and metabolism
Mcavernosa21324	Signal transduction mechanisms
Mcavernosa32175	Replication, recombination and repair
Mcavernosa23334	Carbohydrate transport and metabolism
Mcavernosa23817	Posttranslational modification, protein turnover, chaperones
Mcavernosa11569	Signal transduction mechanisms
Mcavernosa11683	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa01258	Signal transduction mechanisms
Mcavernosa11226	Replication, recombination and repair
Mcavernosa18013	Posttranslational modification, protein turnover, chaperones
Mcavernosa21287	Replication, recombination and repair
Mcavernosa07814	Signal transduction mechanisms
Mcavernosa29038	Signal transduction mechanisms
Mcavernosa12581	Cell cycle control, cell division, chromosome partitioning
Mcavernosa32999	Inorganic ion transport and metabolism
Mcavernosa12543	Transcription
Mcavernosa00174	Translation, ribosomal structure and biogenesis
Mcavernosa06739	RNA processing and modification
Mcavernosa20202	Signal transduction mechanisms
Mcavernosa03063	Posttranslational modification, protein turnover, chaperones
Mcavernosa03638	Secondary metabolites biosynthesis, transport and catabolism
Mcavernosa31495	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa24864	Transcription
Mcavernosa09446	Cell wall/membrane/envelope biogenesis
Mcavernosa26564	Posttranslational modification, protein turnover, chaperones
Mcavernosa11500	Posttranslational modification, protein turnover, chaperones
Mcavernosa10460	Transcription
Mcavernosa33569	Chromatin structure and dynamics
Mcavernosa08765	
Mcavernosa14378	Transcription
Mcavernosa16411	Transcription
Mcavernosa05078	Transcription
Mcavernosa15992	Translation, ribosomal structure and biogenesis
Mcavernosa23434	Signal transduction mechanisms
Mcavernosa07275	Carbohydrate transport and metabolism
Mcavernosa09284	Cytoskeleton
Mcavernosa11321	Replication, recombination and repair
Mcavernosa21420	Lipid transport and metabolism
Mcavernosa15257	Posttranslational modification, protein turnover, chaperones
Mcavernosa13630	Signal transduction mechanisms
Mcavernosa09137	Amino acid transport and metabolism
Mcavernosa10356	Amino acid transport and metabolism
Mcavernosa02360	Signal transduction mechanisms
Mcavernosa08961	Signal transduction mechanisms
Mcavernosa14573	Signal transduction mechanisms
Mcavernosa11437	Inorganic ion transport and metabolism
Mcavernosa24019	Replication, recombination and repair
Mcavernosa16613	Nucleotide transport and metabolism
Mcavernosa28121	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa15392	Cell cycle control, cell division, chromosome partitioning
Mcavernosa14491	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa33234	Transcription
Mcavernosa00292	Energy production and conversion
Mcavernosa29286	Posttranslational modification, protein turnover, chaperones
Mcavernosa27095	Signal transduction mechanisms
Mcavernosa10612	Signal transduction mechanisms
Mcavernosa02579	Posttranslational modification, protein turnover, chaperones
Mcavernosa08445	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa04287	Carbohydrate transport and metabolism
Mcavernosa29408	Posttranslational modification, protein turnover, chaperones
Mcavernosa08312	Signal transduction mechanisms
Mcavernosa01210	Transcription
Mcavernosa00981	Transcription
Mcavernosa08715	RNA processing and modification
Mcavernosa22106	Nucleotide transport and metabolism
Mcavernosa15720	Signal transduction mechanisms
Mcavernosa26417	Defense mechanisms
Mcavernosa26227	RNA processing and modification
Mcavernosa22793	Nucleotide transport and metabolism
Mcavernosa25360	Nucleotide transport and metabolism
Mcavernosa34843	Posttranslational modification, protein turnover, chaperones
Mcavernosa10704	
Mcavernosa15855	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa17025	Carbohydrate transport and metabolism
Mcavernosa27895	Signal transduction mechanisms
Mcavernosa07447	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa00064	Chromatin structure and dynamics
Mcavernosa14560	Lipid transport and metabolism
Mcavernosa08959	Posttranslational modification, protein turnover, chaperones
Mcavernosa13783	Carbohydrate transport and metabolism
Mcavernosa33118	Cytoskeleton
Mcavernosa01665	
Mcavernosa08679	Signal transduction mechanisms
Mcavernosa26946	Cell wall/membrane/envelope biogenesis
Mcavernosa15702	Energy production and conversion
Mcavernosa16854	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa08691	Signal transduction mechanisms
Mcavernosa25165	Translation, ribosomal structure and biogenesis
Mcavernosa06121	Amino acid transport and metabolism
Mcavernosa14314	Signal transduction mechanisms
Mcavernosa10261	Lipid transport and metabolism
Mcavernosa26526	Lipid transport and metabolism
Mcavernosa32298	Cell motility
Mcavernosa19793	Posttranslational modification, protein turnover, chaperones
Mcavernosa31280	Signal transduction mechanisms
Mcavernosa20910	Intracellular trafficking, secretion, and vesicular transport
Mcavernosa26303	Signal transduction mechanisms
Mcavernosa34585	Lipid transport and metabolism
Mcavernosa11333	Amino acid transport and metabolism
Mcavernosa32965	RNA processing and modification
Mcavernosa11474	Signal transduction mechanisms
Mcavernosa02083	Signal transduction mechanisms
Mcavernosa04636	Signal transduction mechanisms
Mcavernosa30840	Replication, recombination and repair
